"bookmark_count","conversation_id_str","created_at","display_name","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","like_count","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username","views_count"
"268","1987704781314416799","Mon Nov 10 02:12:04 +0000 2025",,"6766","Pengangkatan Soeharto sebagai pahlawan nasional mengkhianati jutaan masyarakat Indonesia yang dibunuh pemerintahan Orba dari 1965-1968 Timor Timur Papua Barat Aceh dan korban ratusan konflik berdarah lainnya. https://t.co/K9DiuGB2Qi","1987704781314416799","https://pbs.twimg.com/media/G5W-9o4XUAEJLDs.jpg","","in","6766","","83","94","4301","https://x.com/undefined/status/1987704781314416799","255021263",,"130892"
"2","1986635962232021096","Fri Nov 07 03:24:57 +0000 2025",,"18","Yg paling berbahaya bukanlah negara yg menindas tetapi masyarakat yg berhenti peduli. Ketika tak ada lagi orang mau berteriak maka kekuasaan tak perlu lagi menembak. Ia cukup diam dan kita pun akan lelap dalam kepatuhan yg sunyi. Ulasan A Fattah: https://t.co/8xShUgxHmP https://t.co/46JvAcay42","1986635962232021096","https://pbs.twimg.com/media/G5Hy4RObIAMzist.jpg","","in","18","","1","1","9","https://x.com/undefined/status/1986635962232021096","1426085827906478081",,"1034"
"0","1988059342751592873","Tue Nov 11 01:40:58 +0000 2025",,"15","PKS sedang menggelar Rakernas yang dihadiri oleh pengurus dari tingkat pusat hingga wilayah seluruh Indonesia. Mohon doa agar Rakernas PKS diberikan kelancaran dan kemudahan dalam merancang program yang memberi maslahat untuk masyarakat secara luas #RakernasPKS2025 https://t.co/MvWgHOyFuO","1988059342751592873","https://pbs.twimg.com/media/G5cBbhWa8AA2meK.jpg","","in","15","","0","414","14","https://x.com/undefined/status/1988059342751592873","236631287",,"1115"
"299","1988018166182932786","Mon Nov 10 22:57:21 +0000 2025",,"1195","selamat pagi masyarakat demokrasi menyambut era baru reformasi. silakan tabel ini dihafalkan mungkin akan berguna dalam beberapa tahun kedepan. jangan sampai kalian sikap tobat hanya karna salah sebut pangkat. https://t.co/R40BlIzQXD","1988018166182932786","https://pbs.twimg.com/media/G5bb-x2bkAAdpz2.jpg","","in","1195","","190","56","589","https://x.com/undefined/status/1988018166182932786","1901591046",,"214659"
"1","1987118088480039408","Sat Nov 08 11:20:45 +0000 2025",,"10","Siapa yang sudah ikut Cek Kesehatan Gratis (CKG)?️ #Healthies terima kasih untuk kamu yang telah ambil bagian dalam program ini! Hingga kini lebih dari 50 juta masyarakat Indonesia sudah merasakan manfaatnya. https://t.co/gRfu2PGeHi","1987118088480039408","https://pbs.twimg.com/media/G5OpXf3aAAAp9XV.jpg","","in","10","","0","3","3","https://x.com/undefined/status/1987118088480039408","161236190",,"1084"
"3","1986023767680958883","Wed Nov 05 10:52:19 +0000 2025",,"39","Kriminalisasi ekspresi politik tak boleh terus dibiarkan! Penetapan dua aktivis Aliansi Masyarakat Pati Bersatu (AMPB) sebagai tersangka setelah aksi menolak keputusan DPRD Pati adalah langkah yang keliru. Ini bukan soal gangguan ketertiban belaka tapi soal pembungkaman hak https://t.co/QSPIfbKCWI","1986023767680958883","https://pbs.twimg.com/media/G4_EsZQaoAAymUJ.jpg","","in","39","","0","1","29","https://x.com/undefined/status/1986023767680958883","93775761",,"1517"
"72","1986928325701607816","Fri Nov 07 22:46:42 +0000 2025",,"927","Sore kemarin Tim percepatan Reformasi POLRI dilantik mohon dibantu dg masukan2 kritis dan konstruktif dari masyarakat luas. https://t.co/WgSgn0u2kd","1986928325701607816","https://pbs.twimg.com/media/G5L8yHkbIAEcM9H.jpg","","in","927","","312","1317","266","https://x.com/undefined/status/1986928325701607816","120110169",,"401300"
"0","1985717369487142929","Tue Nov 04 14:35:55 +0000 2025",,"5","Kedua: Tanah produktif untuk rakyat. Lahan untuk buruh tani dan masyarakat miskin alat produksi untuk memutus rantai kemiskinan. Dari sekadar bertahan hidup → menuju hidup yang berdaya. https://t.co/MBnIid9k1E","1985717649737920981","https://pbs.twimg.com/amplify_video_thumb/1985717583891632128/img/EpXh5efFLJ00vUhq.jpg","cakimiNOW","in","5","","0","2","4","https://x.com/undefined/status/1985717649737920981","1490116879",,"298"
"2","1985261693648457949","Mon Nov 03 08:24:06 +0000 2025",,"53","Halo #SobATRBPN Kementerian ATR/BPN memiliki Aplikasi Sentuh Tanahku yang dapat dimanfaatkan oleh masyarakat untuk mengurus layanan pertanahan kapanpun dan di manapun. Untuk lebih jelasnya simak video berikut ya Sob! #SentuhTanahku #MelayaniProfesionalTerpercaya https://t.co/ao4BtUeTxr","1985261693648457949","https://pbs.twimg.com/amplify_video_thumb/1985261510529347584/img/gyrDlW3P8cOMNWMl.jpg","","in","53","","127","1","15","https://x.com/undefined/status/1985261693648457949","1731942252514320384",,"2655"
"0","1987714327311417521","Mon Nov 10 02:50:00 +0000 2025",,"176","survei menunjukkan 84 25% masyarakat mendukung pemberian gelar pahlawan nasional untuk h.m. soeharto banyak yang menilai beliau layak disebut sebagai sosok PembinaBangsa yang berjasa besar https://t.co/9bwmPcQnay","1987714327311417521","https://pbs.twimg.com/media/G5XGSpQaMAAFZBO.jpg","","in","176","","0","208","163","https://x.com/undefined/status/1987714327311417521","2951689349",,"2652"
"14","1985644591182156124","Tue Nov 04 09:45:36 +0000 2025",,"1071","Hari ini saya secara khusus meresmikan wajah baru Stasiun Tanah Abang langkah penting dalam upaya kami mempercepat modernisasi sistem transportasi publik yang menunjang aktivitas masyarakat sehari-hari. Pemerintah berkomitmen untuk membangun sistem transportasi kereta yang https://t.co/HLN1viRwtF","1985644591182156124","https://pbs.twimg.com/media/G45tOoRbgAAKX0u.jpg","","in","1071","","30","503","262","https://x.com/undefined/status/1985644591182156124","40580714",,"62290"
