"bookmark_count","conversation_id_str","created_at","display_name","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","like_count","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username","views_count"
"5","1984559824651370762","Sat Nov 01 09:55:08 +0000 2025",,"53","Toyota secara resmi meluncurkan Century sebagai merek mewah mandiri dalam ajang Japan Mobility Show 2025 29 Oktober. Century disposisikan diatas Lexus untuk golongan Ultra High Net Worth Individuals (UHNWI) bersaing dengan Rolls-Royce dan Bentley di pasar ultra-mewah. https://t.co/tXaepwgxE0","1984559824651370762","https://pbs.twimg.com/ext_tw_video_thumb/1984559795089911808/pu/img/vJDwgyA0_g2IO0ru.jpg","","in","53","","1","2","9","https://x.com/undefined/status/1984559824651370762","853206219611185152",,"18642"
"0","1986767849197809845","Fri Nov 07 12:09:02 +0000 2025",,"6","Iseng beli alpukat sekilonya cuma 15k biasanya di pasar 30k ke atas. Nggak ekspek bakal secantik ini alpukatnyaaa Harusnya lebih cantik kalo fotonya gapake flash (foto kedua) tapi ga keliatan soalnya mati lampu https://t.co/eRn5szJ8Sr","1986767849197809845","https://pbs.twimg.com/media/G5JqwfYbAAA4El2.jpg","","in","6","","0","9","0","https://x.com/undefined/status/1986767849197809845","1097480446181400576",,"1168"
"2","1986154641323970969","Wed Nov 05 19:32:22 +0000 2025",,"39","Now at Pasar Karangayu #semarang https://t.co/FZtMeiHXfQ","1986154641323970969","https://pbs.twimg.com/media/G5A9GOfbIAEkWS2.jpg","","in","39","","0","6","0","https://x.com/undefined/status/1986154641323970969","1159252378144534528",,"2020"
"10","1986266855678615856","Thu Nov 06 02:58:16 +0000 2025",,"44","Bro: Seberapa volatil pasar kripto ? Me : https://t.co/uOAZfMonAE","1986266855678615856","https://pbs.twimg.com/amplify_video_thumb/1957897499412180992/img/EUxDfSgkDWbv5qIR.jpg","","in","44","","0","9","4","https://x.com/undefined/status/1986266855678615856","1689171209588744192",,"3786"
"0","1988047455313948780","Tue Nov 11 00:53:44 +0000 2025",,"40"," Pasar &amp; Gerai Lebih Selesa Untuk Rakyat! RM60 juta disediakan bagi: Membina gerai baharu Membaiki pasar awam di seluruh PBT Demi persekitaran niaga yang selesa &amp; ekonomi tempatan yang segar! #RancakkanMADANI #MADANIBekerja #TaatSetia #JabatanPenerangan https://t.co/iSjQAChJEn","1988047455313948780","https://pbs.twimg.com/media/G5b2n1bbcAUop6R.jpg","","in","40","","3","0","37","https://x.com/undefined/status/1988047455313948780","114914506",,"389"
"10","1986386897753477479","Thu Nov 06 10:55:16 +0000 2025",,"11","Trss tawarin pc wishlist ku ini dongg https://t.co/6GRXHws5N1","1986386897753477479","https://pbs.twimg.com/media/G5EQWyPWQAAQqhD.jpg","","in","11","","0","16","0","https://x.com/undefined/status/1986386897753477479","767363163989774336",,"2326"
"0","1985756915255951771","Tue Nov 04 17:11:56 +0000 2025",,"22","thinking of wanting to open komis- infokan harga pasar dung :'3 aku ga ngerti hiks #shirotenart #rkgk https://t.co/Ifp8xVtfhX","1985756915255951771","https://pbs.twimg.com/media/G47TPj_bQAMyvMY.jpg","","in","22","","0","1","5","https://x.com/undefined/status/1985756915255951771","1850931551695208448",,"495"
"0","1988114771171037351","Tue Nov 11 05:21:13 +0000 2025",,"15","Akulah si wibu pasar itu https://t.co/8iheRXEI2P","1988114771171037351","https://pbs.twimg.com/media/G5cz1m4bcAEsGJ8.jpg","","in","15","","0","2","0","https://x.com/undefined/status/1988114771171037351","1396824373181370369",,"139"
"35","1985521495519764936","Tue Nov 04 01:36:28 +0000 2025",,"214","[Breaking News] 08:27 Info awal lur ada kecelakaan orang ketabrak kereta lodaya di Pasar Prambanan dekat pasar sapi pagi ini. Jika sudah ada info lanjutan kami sampaikan kembali . https://t.co/jLetkOsxuP","1985521495519764936","https://pbs.twimg.com/amplify_video_thumb/1985521438594646018/img/XKqBHnh-GpHfXYpU.jpg","","in","214","","8","12","30","https://x.com/undefined/status/1985521495519764936","1279804428724211712",,"96726"
"0","1984645919749599305","Sat Nov 01 15:37:14 +0000 2025",,"19","lucu yes baju pasar malam ini https://t.co/oFO72FZ5q3","1984645919749599305","https://pbs.twimg.com/media/G4rg8WKbQAYjn7V.jpg","","in","19","","0","3","0","https://x.com/undefined/status/1984645919749599305","1783782576211255296",,"573"
