"bookmark_count","conversation_id_str","created_at","display_name","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","like_count","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username","views_count"
"25","1987812887252095319","Mon Nov 10 09:21:38 +0000 2025",,"1036","Dalam rangka memperingati Hari Pahlawan hari ini saya secara resmi menganugerahkan gelar Pahlawan Nasional kepada sepuluh tokoh bangsa sebagai bentuk penghargaan atas perjuangan dan pengabdian mereka terhadap bangsa dan negara yaitu: 1.⁠ ⁠Almarhum K.H. Abdurrahman Wahid https://t.co/jDN4MYGWSR","1987812887252095319","https://pbs.twimg.com/media/G5YhR4ib0AALxp9.jpg","","in","1036","","61","356","234","https://x.com/undefined/status/1987812887252095319","40580714",,"61406"
"33","1984533445100605571","Sat Nov 01 08:10:18 +0000 2025",,"1718","Kalau Menkeu Purbaya yg di-resufle ; beraeti negara kalah dng tekanan kelompok hitam dan koruptor https://t.co/6y8x7twAlJ","1984533445100605571","https://pbs.twimg.com/media/G4p6pfIbQAINXOu.jpg","","in","1718","","54","296","841","https://x.com/undefined/status/1984533445100605571","131814756",,"27517"
"29","1986399085046399359","Thu Nov 06 12:31:26 +0000 2025",,"292","Ketika negara menjadikannya pahlawan sama halnya dengan mengampuni segala dosa yang telah dilakukan Soeharto. Yang artinya seluruh korban dan keluarga korban kejahatan Soeharto tak akan mendapatkan keadilan. https://t.co/Q96FKwbbyk","1986411100624335344","https://pbs.twimg.com/media/G5EmXMDacAAfusJ.jpg","projectm_org","in","292","","1","7","62","https://x.com/undefined/status/1986411100624335344","1369663239718465538",,"23879"
"33","1986753848778817862","Fri Nov 07 11:13:24 +0000 2025",,"1155","Barang bukti gak diliat kan ke RUANG publik Sudah kenak pasal UU ITE. NEGARA SAKIT DIPAKSA SEHAT. https://t.co/wltCw1i4qe","1986753848778817862","https://pbs.twimg.com/media/G5JeGA2bsAAj251.jpg","","in","1155","","25","180","608","https://x.com/undefined/status/1986753848778817862","1724993917672894464",,"19325"
"151","1987731947033084218","Mon Nov 10 04:00:01 +0000 2025",,"2435","Foto Soeharto Marsinah hingga Gus Dur terpajang di Istana Negara. https://t.co/hCvJoZ0g8h","1987731947033084218","https://pbs.twimg.com/media/G5XQGILaEAEGYoc.jpg","","in","2435","","914","225","453","https://x.com/undefined/status/1987731947033084218","18129942",,"1283332"
"679","1986533361578615122","Sat Nov 08 07:44:12 +0000 2025",,"24114","BTS itu GAK PENTING RM itu GAK PENTING Army Indonesia itu GAK PENTING buat warga negara Indonesia. Gila kalian sampai tega harassing innocent women &amp; men yg kerja keras di Somethinc cuma karena ngerasa admin Somethinc menghina. Itu proyeksi namanya tolol lu ngerasa-rasa. https://t.co/xcnQX9FDPB","1987063588788515118","https://pbs.twimg.com/media/G5N3zPObgAAgbN-.jpg","IamPrasPrasetja","in","24114","","2469","282","4547","https://x.com/undefined/status/1987063588788515118","1542777415713570816",,"2340878"
"56","1986629865333027121","Fri Nov 07 03:00:44 +0000 2025",,"1929","Kita tidak perlu membalas kejahatan dengan kejahatan cukup RNB! Ini negara percaya tuhan bukan? Biarkan tuhan yang membalas ntah ke mereka ataupun keluarga mereka. Bantu namin untuk bersihkan TL yang sudah berbau selama beberapa hari ini. Kita ramaikan dengan keyword dan https://t.co/hAiiSwdiS9","1986629865333027121","https://pbs.twimg.com/media/G5HtVaNaQAALtM-.jpg","","in","1929","","124","435","1260","https://x.com/undefined/status/1986629865333027121","1582310360094486528",,"264837"
"0","1987856982846640153","Mon Nov 10 12:16:51 +0000 2025",,"56","Bantuan Rakyat Di Luar Negara Bantuan kepada rakyat Malaysia ditahan di luar negara atas permintaan sendiri. ️ Termasuk: guaman maklum keluarga &amp; keperluan asas. Bukan diberikan secara automatik oleh kerajaan. #RancakkanMADANI #MADANIBekerja #JabatanPenerangan https://t.co/jviVFtxtTC","1987856982846640153","https://pbs.twimg.com/media/G5ZJY3kakAAmIYs.jpg","","in","56","","5","0","51","https://x.com/undefined/status/1987856982846640153","114914506",,"541"
"12","1987365107257782331","Sun Nov 09 03:42:19 +0000 2025",,"270","SUARA RAKYAT Nasib negara yg kaya akan SDA https://t.co/EPfZHybogl","1987365107257782331","https://pbs.twimg.com/ext_tw_video_thumb/1987365077851512836/pu/img/PgHNVPS3Y7DOlJgw.jpg","","in","270","","3","9","133","https://x.com/undefined/status/1987365107257782331","1383750727575605257",,"1927"
"7","1987469795307266510","Sun Nov 09 10:38:19 +0000 2025",,"542","Survei ini harus dimaknai sbg kegagalan era reformasi Orba memang korup tapi orde reformasi korupsinya lebih gila-gilaaan.. Kita tidak pernah lupa kenapa dulu Orba dijatuhkan tapi perampokan uang negara yg terjadi sekarang buat rakyat kehilangan harapan!! https://t.co/dAxtw1itVl","1987469795307266510","https://pbs.twimg.com/media/G5TpPUJacAAqva2.jpg","","in","542","","4","52","161","https://x.com/undefined/status/1987469795307266510","1006827831995711488",,"10454"
"66","1986661187048677703","Fri Nov 07 05:05:12 +0000 2025",,"225","BNM telah mengeluarkan dua duit syiling peringatan edisi terhad bersempena dengan pencapaian berikut: i. Kepengerusian ASEAN-Malaysia 2025 (ASEAN25) ii. Ulang Tahun ke-75 Jabatan Perangkaan Malaysia (DOSM75) Anda boleh membuat tempahan untuk membeli syiling melalui https://t.co/6xYY2Sir6u","1986661187048677703","https://pbs.twimg.com/media/G5IJ0j-WIAEhpyy.jpg","","in","225","","1","1","103","https://x.com/undefined/status/1986661187048677703","42206905",,"21105"
"26","1987380922417836475","Sun Nov 09 04:45:10 +0000 2025",,"553","Paspor Malaysia kini berada di peringkat ketiga dunia naik tujuh posisi dari tahun sebelumnya berdasarkan Passport Index 2025 yang diterbitkan oleh firma keuangan global Arton Capital. Peringkat baru ini menempatkan Malaysia sejajar dengan 15 negara lain seperti Belgia https://t.co/u9MUlvrjR4","1987380922417836475","https://pbs.twimg.com/media/G5SYQfXbIAAECm1.jpg","","in","553","","47","59","130","https://x.com/undefined/status/1987380922417836475","23343960",,"58029"
"169","1987002222434263171","Sat Nov 08 03:40:21 +0000 2025",,"476","MENGAPA SAYA ENGGAN JADI SOSIALIS Untuk menjadi seorang sosialis karakter pertama yang perlu Anda miliki adalah percaya pada negara dan penyelenggara negara. Itu sebabnya kaum sosialis berusaha memberi negara kepercayaan untuk mengelola macam-macam hal. Mereka percaya negara https://t.co/heJM9foiXA","1987002222434263171","https://pbs.twimg.com/media/G5M8ziEaMAAzSJ9.jpg","","in","476","","94","73","211","https://x.com/undefined/status/1987002222434263171","81152506",,"254278"
"21","1987705288586379458","Mon Nov 10 02:14:05 +0000 2025",,"917","Negara ini terlalu sibuk untuk memberi tanda jasa kepada koruptor dan komprador. Sibuk memodifikasi statistik dan kepuasan publik. Rajin menjilat agar jabatan tetap mengkilat dan menggarong hak rakyat untuk amunisi politik. Jahanam kalian semua!! https://t.co/ODiNt0UR5a https://t.co/DZ9G85ehN4","1987705288586379458","https://pbs.twimg.com/media/G5W_bEObMAAIdRw.jpg","","in","917","","22","104","331","https://x.com/undefined/status/1987705288586379458","1619899748387000322",,"13381"
"15","1988031983923122295","Mon Nov 10 23:52:15 +0000 2025",,"323","KPK Selidiki Whoosh Duga Ada Tanah Negara Dijual Lagi ke Negara Baca di https://t.co/jf1z4Ob8gP https://t.co/0NYswMfEi4","1988031983923122295","https://pbs.twimg.com/media/G5bogG9a0AAiCED.jpg","","in","323","","38","87","126","https://x.com/undefined/status/1988031983923122295","23343960",,"23303"
"4","1987519675639673005","Sun Nov 09 13:56:31 +0000 2025",,"279","Akhirnya negara ini punya Pahlawan Nasional pelanggar HAM dan Koruptor.. Jangan ragu untuk melakukan pelanggaran HAM dan korupsi.. Karena kalian meneladani Soeharto Pahlawan Nasional.. https://t.co/WHKFiYJf5s","1987519675639673005","https://pbs.twimg.com/media/G5UWnLsbQAEjOWV.jpg","","in","279","","7","66","84","https://x.com/undefined/status/1987519675639673005","1826886526657318912",,"4107"
"1","1984844956935041098","Sun Nov 02 04:48:09 +0000 2025",,"44","Sejarah 'luar biasa' tercipta apabila Panglima Tentera Udara Diraja Malaysia (TUDM) Jeneral Datuk Seri Muhamad Norazlan Aris menjadi panglima pertama negara dianugerahkan Beret Biru Pasukan Khas Udara (PASKAU). Berita penuh: https://t.co/q6kmMvvXF7 https://t.co/Sdjb5L7tej","1984844956935041098","https://pbs.twimg.com/media/G4uV86NXYAAvu9c.jpg","","in","44","","1","0","9","https://x.com/undefined/status/1984844956935041098","63070483",,"5331"
"1","1988128294940836290","Tue Nov 11 06:14:57 +0000 2025",,"11","Semuanya salah Cina Belajar dari tetangga kita Malaysia mulai sadar bhw membangun negara bkn berdasarkan kebencian. Apakah suku Tionghoa ada melakukan sogok? Skrg ditanya ya jika anda bertampang keturunan Tionghoa sesederhana mengurus KTP apakh bisa tanpa uang administrasi? https://t.co/JyhBsrm726","1988128294940836290","https://pbs.twimg.com/ext_tw_video_thumb/1988127955030339584/pu/img/Bjx0d45tr_AEUB3Y.jpg","","in","11","","0","4","5","https://x.com/undefined/status/1988128294940836290","795498951336075264",,"512"
"11","1986347249765654921","Thu Nov 06 08:17:43 +0000 2025",,"99","Maladewa menjadi negara pertama di dunia yang melarang merokok membeli maupun menjual produk tembakau bagi siapa pun yang lahir setelah 1 Januari 2007. Langkah ini menandai pencapaian bersejarah dalam upaya nasional untuk melindungi kesehatan publik dan mendorong generasi https://t.co/KfwgLHfneY","1986347249765654921","https://pbs.twimg.com/amplify_video_thumb/1986345924701134849/img/Xrr1WT6cUppbna8V.jpg","","in","99","","5","6","34","https://x.com/undefined/status/1986347249765654921","23343960",,"7135"
"2","1987810435769520558","Mon Nov 10 09:11:54 +0000 2025",,"16","Presiden Prabowo Anugerahkan Gelar Pahlawan Nasional kepada Sepuluh Tokoh Bangsa Presiden Prabowo Subianto menganugerahkan gelar Pahlawan Nasional kepada sepuluh tokoh dari berbagai daerah dalam sebuah upacara khidmat yang digelar di Istana Negara Jakarta Senin (10/11/2025). https://t.co/F6dDJz0gBV","1987810435769520558","https://pbs.twimg.com/media/G5YfDlRaUAAXEl2.jpg","","in","16","","0","11","7","https://x.com/undefined/status/1987810435769520558","3522129133",,"1155"
"6","1986196320965849410","Wed Nov 05 22:17:59 +0000 2025",,"438","Termul benci Dokter Tifa Rismon dan Roy Suryo padahal tidak pernah merugikan negara hanya bongkar kepalsuan dan kebohongan demi rakyat menuju Indonesia sejahtera https://t.co/txCSMk3wKU","1986196320965849410","https://pbs.twimg.com/media/G5BjBgQbMAAE-Rq.jpg","","in","438","","3","49","194","https://x.com/undefined/status/1986196320965849410","87901651",,"15038"
"8","1987817696071946518","Mon Nov 10 09:40:45 +0000 2025",,"401","Indonesia layak masuk Guinness World Records sebagai negara yang menetapkan pelanggar HAM dan koruptor sebagai pahlawan nasional. https://t.co/5jIu60dkoZ","1987817696071946518","https://pbs.twimg.com/media/G5YlqOAagAAQBEP.jpg","","in","401","","2","50","169","https://x.com/undefined/status/1987817696071946518","1752301333263392769",,"4793"
"912","1985473344783732849","Mon Nov 03 22:25:08 +0000 2025",,"3591"," Apa kalian ada keinginan untuk pindah negara / bekerja di luar negri? jika iya bagaiama cara agar semua itu bisa tercapai? https://t.co/j6TrLW4uKt","1985473344783732849","https://pbs.twimg.com/media/G43RfDIWkAE8GrD.jpg","","in","3591","","84","157","191","https://x.com/undefined/status/1985473344783732849","1371650588",,"118642"
"0","1987719649178661028","Mon Nov 10 03:11:09 +0000 2025",,"76","Akademisi Prof. Drs. H. Muhammad Tito Karnavian B.A. M.A. Ph.D. menyampaikan bahwa Indonesia memiliki harapan besar menjadi negara maju yang didominasi kelas menengah terdidik dan terlatih. #kemendagri #yukgasss #IndonesiaEmas2045 https://t.co/EheOK4aN6V","1987719649178661028","https://pbs.twimg.com/ext_tw_video_thumb/1987719539442978816/pu/img/K4I2EnK5RAfaX-pP.jpg","","in","76","","0","29","74","https://x.com/undefined/status/1987719649178661028","354168059",,"264"
"57","1986008775615209479","Wed Nov 05 09:52:45 +0000 2025",,"691","Berdasarkan laporan Passport Index pasport Malaysia menduduki tangga ke-3 dalam senarai pasport paling berkuasa di dunia. Malaysia berkongsi kedudukan ini bersama beberapa negara maju seperti Korea Selatan Netherlands Switzerland Perancis Jerman Finland dan Norway. https://t.co/4C6K9yKK9J","1986008775615209479","https://pbs.twimg.com/media/G4-4c6BbMAAPSdA.jpg","","in","691","","85","3","345","https://x.com/undefined/status/1986008775615209479","753968127826767872",,"64689"
"3","1988043272607199370","Tue Nov 11 00:37:06 +0000 2025",,"16","Woosh ini emang sudah bermasalah sejak awal..! @KPK_RI menyelidiki soal pengadaan lahan Kereta Cepat Jakarta Bandung (KJCB) atau Whoosh yang tidak wajar. KPK menduga ada tanah yang seharusnya milik negara yang dijual lagi oleh oknum ke negara dalam proyek Whoosh ini. Ada https://t.co/x1Sgq7kCvy","1988043272607199370","https://pbs.twimg.com/amplify_video_thumb/1988043209302568963/img/4JSRMmUkWCQ8p7Xy.jpg","","in","16","","0","5","4","https://x.com/undefined/status/1988043272607199370","77654478",,"1029"
"4","1987529582338359786","Sun Nov 09 14:35:53 +0000 2025",,"219","Kita akhirnya punya alasan untuk kembali bergerak dan kembalikan kehormatan negara Indonesia.. Terima kasih pemerintah Prabowo yang jadikan Soeharto Pahlawan Nasional dan membuat rakyat akan kembali bersatu untuk melawan https://t.co/1HkRo1RnEP","1987529582338359786","https://pbs.twimg.com/ext_tw_video_thumb/1987529486234165248/pu/img/-wojDUbFmtZer_93.jpg","","in","219","","0","19","79","https://x.com/undefined/status/1987529582338359786","1826886526657318912",,"2388"
"0","1987493905370366323","Sun Nov 09 12:14:07 +0000 2025",,"29","Tiga dekade lebih pengabdian untuk membentuk Indonesia yang kuat stabil dan berdaya saing dengan Penghargaan Negara https://t.co/aMCpwuBZct","1987493905370366323","https://pbs.twimg.com/media/G5T_KixaYAA-AXR.jpg","","in","29","","0","30","25","https://x.com/undefined/status/1987493905370366323","1413019295899033603",,"1596"
"0","1987792389029933287","Mon Nov 10 08:00:11 +0000 2025",,"45","Soeharto adalah Putra Terbaik Bangsa yang mempunyai jasa besar dalam sejarah perjuangan pembangunan serta pemulihan ekonomi bangsa Indonesia sehingga layak mendapatkan penghargaan tertinggi dari negara. https://t.co/NtMghJhU5J","1987792389029933287","https://pbs.twimg.com/media/G5YOpIzaMAAtnnT.jpg","","in","45","","0","52","50","https://x.com/undefined/status/1987792389029933287","89384282",,"918"
"0","1988149095077474421","Tue Nov 11 07:37:36 +0000 2025",,"7"," Naik Taraf Sekolah Agama Rakyat (SAR) 2025 RM150 juta (100%) disalurkan tahun ini 1 250 SAR seluruh negara terlibat Agihan peruntukan: 820 sekolah agama + 430 KAFA → RM87.07 juta Institusi pendidikan Islam lain → RM62.93 juta https://t.co/D6ytTuxTEf","1988149095077474421","https://pbs.twimg.com/media/G5dTEBXbcAUKnft.jpg","","in","7","","1","1","5","https://x.com/undefined/status/1988149095077474421","114914506",,"58"
"0","1988109434560893001","Tue Nov 11 05:00:01 +0000 2025",,"5","Indonesia (42%) dan Jepang (40%) jadi negara Asia teratas yang tetap menjunjung arti pertemanan di era modern. Inggris (59%) dan Jerman (55%) unggul dari AS (51%) bukti bahwa kedekatan sosial tak selalu dipengaruhi individualisme. Secara global pertemanan terbukti tetap https://t.co/dTl4E6WJfB","1988109434560893001","https://pbs.twimg.com/media/G5cmNTqb0AAFPQy.jpg","","in","5","","1","1","3","https://x.com/undefined/status/1988109434560893001","39677695",,"1282"
"0","1985965682920730817","Wed Nov 05 07:01:30 +0000 2025",,"21","Wakil Ketua Komisi IX DPR RI Charles Honoris menyoroti BGN yang akan belajar dari India terkait penyelenggaraan Program Makan Bergizi Gratis (MBG). Menurut Global Hunger Index (Indeks Kelaparan Global) tahun 2025 India berada di peringkat 102 dari 123 negara. Sementara https://t.co/8m7DWAQKgG","1985965682920730817","https://pbs.twimg.com/amplify_video_thumb/1985965498052591617/img/_CaoxZdA6ulExsVv.jpg","","in","21","","1","8","6","https://x.com/undefined/status/1985965682920730817","153407983",,"1177"
"10","1986643703872823445","Fri Nov 07 03:55:43 +0000 2025",,"290","Soeharto menyelewengkan dana negara melalui Yayasan Supersemar triliunan rupiah. Hingga saat ini eksekusi putusan MA ini belum sepenuhnya dilaksanakan. Usulan gelar pahlawan bagi Soeharto adalah perbuatan melawan hukum &amp; upaya pemutihan terhadap kasus-kasus korupsi Soeharto. https://t.co/GyMCu2ZrmG","1986643703872823445","https://pbs.twimg.com/media/G5H5656acAAsxCw.jpg","","in","290","","5","43","98","https://x.com/undefined/status/1986643703872823445","45602536",,"6871"
"16","1985675794421858315","Tue Nov 04 11:49:36 +0000 2025",,"107","Jujur gw ngikutin &amp; punya ekspektasi tinggi di Physical Asia karena ada tim Indonesia. Gak harus menang tp seenggaknya punya persiapan &amp; mental yang lebih mateng. Apalagi komposisi negara lain se-perfek itu. Terus ngeliat komen slhsatu pemain Indo malah ngegampangin gini https://t.co/ENDd0tNke9","1985675794421858315","https://pbs.twimg.com/media/G46JnItbQAAaSGp.jpg","","in","107","","14","13","9","https://x.com/undefined/status/1985675794421858315","238859222",,"16540"
"0","1985268465503215891","Mon Nov 03 08:51:01 +0000 2025",,"17","Udah ada planning ke Luar Negeri ? ​ Cuss aktifin kuota Roaming Tri di bima+ biar tetap terkoneksi di Negara mana pun #3CareUntukMu #3CareIndonesia https://t.co/WgzKzAZVTP","1985268465503215891","https://pbs.twimg.com/media/G4fgGPCaoAA4ddF.jpg","","in","17","","1","30","18","https://x.com/undefined/status/1985268465503215891","1068065299214163968",,"1530"
"11","1986538938799132881","Thu Nov 06 20:59:25 +0000 2025",,"138","ANWAR GADAI NEGARA? Naratif ini sengaja dimomokkan oleh pembangkang utk menutup kejayaan terkini kerajaan MADANI melonjakkan prestasi negara dengan pelbagai usaha yang terbukti berjaya Ringgit makin mengukuh Passport ketiga paling berpengaruh dunia ART Top 10 muslim https://t.co/8thh7lc9zG","1986538938799132881","https://pbs.twimg.com/media/G5GanhrbIAIw6A3.jpg","","in","138","","1","3","41","https://x.com/undefined/status/1986538938799132881","46863193",,"3018"
"140","1986596458448232548","Fri Nov 07 00:47:59 +0000 2025",,"949","Menyalahgunakan uang negara saat menjabat Presiden lalu mau diangkat sebagai pahlawan nasional? Gimana? Diangkat? https://t.co/8MMvwzGkG5","1986596458448232548","https://pbs.twimg.com/media/G5HOqD2bIAEbwkK.jpg","","in","949","","16","8","593","https://x.com/undefined/status/1986596458448232548","16063023",,"58916"
"18","1984591069930238314","Sat Nov 01 11:59:17 +0000 2025",,"327","Negara yang tidak memiliki tambang emas tetapi merupakan episentrum emas yang sebagian besar diambil dari Afrika itulah UEA 🇦🇪 yang memicu genosida di Sudan 🇸🇩 karena emas. Sementara rakyat Sudan dibantai dan kelaparan. https://t.co/cRULsIThJP","1984591069930238314","https://pbs.twimg.com/amplify_video_thumb/1984590983909294088/img/1Ems07S0nmyLKq1e.jpg","","in","327","","1","7","171","https://x.com/undefined/status/1984591069930238314","2256063276",,"16509"
