"bookmark_count","conversation_id_str","created_at","display_name","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","like_count","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username","views_count"
"107","1986494958183080415","Thu Nov 06 18:04:39 +0000 2025",,"516","Pemandangan pasar di malem hari indah juga ya https://t.co/xUR8NxfMCf","1986494958183080415","https://pbs.twimg.com/media/G5Fyn88bIAIOGGk.jpg","","in","516","","0","16","24","https://x.com/undefined/status/1986494958183080415","1603321273051803648",,"11325"
"27","1985904645747982363","Wed Nov 05 02:58:58 +0000 2025",,"264","‼️IPHONE HILANG‼️ iphone 15 warna pink aku hilang tgl 29 okt dicopet di angkot di pasar pondok labu jam 12 siang. ini pict terakhir sebelum naik angkot. jam 1 aku lacak hp ku ada di kko cilandak https://t.co/T4MWpZhRfN","1985904645747982363","https://pbs.twimg.com/media/G49Zv5UaEAAfUKe.jpg","","in","264","","10","5","211","https://x.com/undefined/status/1985904645747982363","1434776019626459140",,"19513"
"246","1984183604423840181","Fri Oct 31 09:00:10 +0000 2025",,"416"," yang udah paham soal investasi. aku mau tanya dong pilih mana ya antara pasar uang atau obligasi? jangan saranin saham karena kurang minat https://t.co/ml01DYZLCZ","1984183604423840181","https://pbs.twimg.com/media/G4k8eTtW8AALaZZ.jpg","","in","416","","4","22","28","https://x.com/undefined/status/1984183604423840181","1371650588",,"35639"
"5","1984559824651370762","Sat Nov 01 09:55:08 +0000 2025",,"53","Toyota secara resmi meluncurkan Century sebagai merek mewah mandiri dalam ajang Japan Mobility Show 2025 29 Oktober. Century disposisikan diatas Lexus untuk golongan Ultra High Net Worth Individuals (UHNWI) bersaing dengan Rolls-Royce dan Bentley di pasar ultra-mewah. https://t.co/tXaepwgxE0","1984559824651370762","https://pbs.twimg.com/ext_tw_video_thumb/1984559795089911808/pu/img/vJDwgyA0_g2IO0ru.jpg","","in","53","","1","2","9","https://x.com/undefined/status/1984559824651370762","853206219611185152",,"18641"
"1","1986637548958228758","Fri Nov 07 03:31:16 +0000 2025",,"2","Baru pulang dari pasar https://t.co/aowvBk0QEY","1986637548958228758","https://pbs.twimg.com/media/G5H0UneaAAAKraR.jpg","","in","2","","0","1","0","https://x.com/undefined/status/1986637548958228758","1678637118179147776",,"1935"
"0","1986320239680770510","Thu Nov 06 06:30:23 +0000 2025",,"41","Harga XRP memang belum menunjukkan tanda pemulihan sepanjang November. Namun di balik tekanan harga dan suasana pasar yang didominasi ketakutan muncul tiga sinyal kuat yang justru menegaskan kepercayaan investor terhadap aset ini. Melansir dari Be(In)Crypto meskipun harga https://t.co/iDtAsTSV8U","1986320239680770510","https://pbs.twimg.com/media/G5DTrq3bIAAOHaN.jpg","","in","41","","0","12","9","https://x.com/undefined/status/1986320239680770510","2339859001",,"2809"
"17","1986081129892647120","Wed Nov 05 14:40:15 +0000 2025",,"21","Jual / WTS iPhone 16 Pro Max 256 GB Kondisi fullset mulus BH 100%. Garansi sampai Januari 2026. Belinya di Apple korea (januari 2025) Harga offer aja kali ya??? Jujur gatau harga pasar. Boleh COD an https://t.co/bVk2NLMATB","1986081129892647120","https://pbs.twimg.com/media/G4_6QjUbwAEEB-O.jpg","","in","21","","0","3","7","https://x.com/undefined/status/1986081129892647120","1073069247650095110",,"4637"
"35","1985521495519764936","Tue Nov 04 01:36:28 +0000 2025",,"214","[Breaking News] 08:27 Info awal lur ada kecelakaan orang ketabrak kereta lodaya di Pasar Prambanan dekat pasar sapi pagi ini. Jika sudah ada info lanjutan kami sampaikan kembali . https://t.co/jLetkOsxuP","1985521495519764936","https://pbs.twimg.com/amplify_video_thumb/1985521438594646018/img/XKqBHnh-GpHfXYpU.jpg","","in","214","","8","12","30","https://x.com/undefined/status/1985521495519764936","1279804428724211712",,"96710"
"132","1985989349192921215","Wed Nov 05 08:35:33 +0000 2025",,"399","the reason why i love going to Pasar Senen: kacamata cuma 150 ribu udah frame &amp; lensa WORTH THE HYPEEE MAU BALIK LAGI https://t.co/7ZnxCe7TkR","1985989349192921215","https://pbs.twimg.com/media/G4-myLcbsAEoDJs.jpg","","in","399","","32","84","157","https://x.com/undefined/status/1985989349192921215","1270376478270582785",,"18816"
"59","1984264346156007861","Fri Oct 31 14:21:00 +0000 2025",,"87","Pasar modal 🇺🇸 adalah yang terbesar dunia dengan Apple Google Microsoft Amazon Meta (IG WA FB) Pfizer Nvidia di dalamnya Makin banyak investor 🇮🇩 yang investasi ke saham 🇺🇸 tapi hati2 kalau tidak direncanakan dengan baik ada potensi kena pajak warisan hingga 40% https://t.co/UfAenEo6c1","1984264346156007861","https://pbs.twimg.com/amplify_video_thumb/1984264269819764736/img/IYVVa4E47kIjWyLK.jpg","","in","87","","1","3","25","https://x.com/undefined/status/1984264346156007861","574453228",,"12090"
