"bookmark_count","conversation_id_str","created_at","display_name","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","like_count","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username","views_count"
"17","1985521810755195053","Tue Nov 04 01:37:43 +0000 2025",,"107","Ikhlas itu seperti angin Tak terlihat tapi menenangkan Sabar itu seperti akar Tak terlihat diam namun menguatkan Tawakal itu seperti langit Luas tenang dan menaungi setiap harapan Sabar dan ikhlas adalah dua sayap jiwa yang membuat kita mampu terbang di atas ujian kehidupan https://t.co/qikurubs06","1985521810755195053","https://pbs.twimg.com/ext_tw_video_thumb/1985521776919789571/pu/img/_Kij8GTsPvo_7ZVk.jpg","","in","107","","0","5","17","https://x.com/undefined/status/1985521810755195053","1438174983046402053",,"3225"
"8","1984197925099147685","Fri Oct 31 09:57:04 +0000 2025",,"206","Kadang Aku menangis bukan karena Hidup ini kejam. Mataku berlinang karena justru di kehidupan yang bangsat ini masih banyak banget keajaiban yang selalu datang.","1984197925099147685","","","in","206","","0","2","88","https://x.com/undefined/status/1984197925099147685","3079132855",,"6475"
"682","1986998307198300219","Sat Nov 08 03:24:47 +0000 2025",,"41418","yang worth it di kehidupan dewasa ini cuma tidur jajan dan gajian doang","1986998307198300219","","","in","41418","","434","179","17132","https://x.com/undefined/status/1986998307198300219","732164039392919552",,"832973"
"37","1985146729831035184","Mon Nov 03 00:47:17 +0000 2025",,"427","Ajarkan diri untuk tak terlibat dengan urusan peribadi orang lain. Ajarkan diri untuk tidak berlebihan dalam menilai kehidupan orang lain dan ajarkan diri untuk memilih diam dari berbicara perkara yang sia-sia.","1985146729831035184","","","in","427","","3","1","240","https://x.com/undefined/status/1985146729831035184","840516246449799168",,"13854"
"38","1985699537537937559","Tue Nov 04 13:23:56 +0000 2025",,"457","Menikmati kehidupan sebagai medioker dan dudu pemeran utama","1985699537537937559","","","in","457","","17","23","290","https://x.com/undefined/status/1985699537537937559","465106464",,"53920"
"3","1985888021200437346","Wed Nov 05 01:52:54 +0000 2025",,"156","Ini ada yg mau menjamin kehidupan gue ga yaa gue capek kerja mulu ‍","1985888021200437346","","","in","156","","1","39","66","https://x.com/undefined/status/1985888021200437346","1914596948184842240",,"2862"
"2","1987756707100193075","Mon Nov 10 05:38:24 +0000 2025",,"72","menelisik kehidupan di peringatan hari pahlawan : selalu saja ada pahlawan - pahlawan baru di masing - masing era membuat kebaikan melampaui rata² manusia lainnya meski mereka tak sadar bahwa tindakan mereka adalah tindak kepahlawanan dan enggan disebut pahlawan #celahawan https://t.co/qgnFVFzA5E","1987756707100193075","https://pbs.twimg.com/ext_tw_video_thumb/1987756394876129280/pu/img/OFUjaeYzP1r51R6d.jpg","","in","72","","0","2","10","https://x.com/undefined/status/1987756707100193075","1383877212940558338",,"1246"
"185","1986779490920620192","Fri Nov 07 12:55:17 +0000 2025",,"4336","Sekarang nonton drakor 1 episode aja sampe berhari hari APAKAH KEHIDUPAN DEWASA SEGILA INI https://t.co/mgedIoPKLH","1986779490920620192","https://pbs.twimg.com/media/G5J1anCb0AAP3fB.jpg","","in","4336","","374","102","1929","https://x.com/undefined/status/1986779490920620192","1376348437",,"99894"
"6","1986413088787341389","Thu Nov 06 12:45:50 +0000 2025",,"88","Sepanjang nonton yang gue rasain tuh kayak ngikut ke dalam kehidupan mereka berat tapi kudu dijalami meski kadang ujungnya gak pernah tau bakal kayak apa. Pangku adalah refleksi diri bagaimana terus hidup karena ada Ibu yg terus hadir tanpa tapi. https://t.co/jH0cPhsq9V","1986414723768983821","https://pbs.twimg.com/media/G5EpqfobIAI878g.jpg","djaycoholyc","in","88","","0","0","16","https://x.com/undefined/status/1986414723768983821","34886146",,"26471"
"13","1984634383295508745","Sat Nov 01 14:51:24 +0000 2025",,"89","#sunki update kehidupan di malam minggu. https://t.co/vIAJ0Tjbdu","1984634383295508745","https://pbs.twimg.com/media/G4rWcWMbQAMyRrk.jpg","","in","89","","1","1","27","https://x.com/undefined/status/1984634383295508745","1657768653172133888",,"1651"
