"bookmark_count","conversation_id_str","created_at","display_name","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","like_count","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username","views_count"
"29","1986009497589211262","Wed Nov 05 09:55:37 +0000 2025",,"1733","Presiden Prabowo jng asal omong masalah Whoosh dia yg tjwb hrs pikirkan dampak hukum dan dampak keuangan nya https://t.co/dYspYut6lH","1986009497589211262","https://pbs.twimg.com/media/G4-5Gs7bYAAGhG9.jpg","","in","1733","","45","352","682","https://x.com/undefined/status/1986009497589211262","131814756",,"40935"
"0","1986970972113838236","Sat Nov 08 04:45:29 +0000 2025",,"2","@flip_id Prinsip keuangan favorit aku adalah hidup di bawah kemampuan kita. Sederhananya jangan menghabiskan semua uang yang kita hasilkan. Jaga agar pengeluaran rutin lebih rendah dari pendapatan Ini adalah fondasi untuk bisa menabung dan berinvestasi. https://t.co/tlndc0qxNs","1987018615019946120","https://pbs.twimg.com/media/G5NO5lxbIAAN5uO.jpg","flip_id","in","2","","0","0","0","https://x.com/undefined/status/1987018615019946120","1892035309229178880",,"130"
"27","1987380922417836475","Sun Nov 09 04:45:10 +0000 2025",,"553","Paspor Malaysia kini berada di peringkat ketiga dunia naik tujuh posisi dari tahun sebelumnya berdasarkan Passport Index 2025 yang diterbitkan oleh firma keuangan global Arton Capital. Peringkat baru ini menempatkan Malaysia sejajar dengan 15 negara lain seperti Belgia https://t.co/u9MUlvrjR4","1987380922417836475","https://pbs.twimg.com/media/G5SYQfXbIAAECm1.jpg","","in","553","","47","59","129","https://x.com/undefined/status/1987380922417836475","23343960",,"58088"
"0","1987534220030550391","Sun Nov 09 14:54:19 +0000 2025",,"6","Masyarakat Adat Papua Mendesak Negara Kembalikan Hutan Adat Mereka: Ritual Sakral di Sorong Selatan Menjadi Bentuk Protes https://t.co/RHSOQFQmqY lewat @Keuangan News https://t.co/SEJ07K9t0a","1987534220030550391","https://pbs.twimg.com/media/G5Uj1v8awAAvRbp.jpg","","in","6","","0","1","4","https://x.com/undefined/status/1987534220030550391","1226436091617505281",,"471"
"0","1987772294593475013","Mon Nov 10 06:40:20 +0000 2025",,"6","Menkeu Purbaya Optimis Penerimaan Pajak 2025 Capai Target Meski Ekonomi Melemah https://t.co/WQMqMwyYQ7 lewat @Keuangan News https://t.co/CJGp5JWqqr","1987772294593475013","https://pbs.twimg.com/media/G5X8Xf3aMAAXgyh.jpg","","in","6","","0","1","3","https://x.com/undefined/status/1987772294593475013","1226436091617505281",,"453"
"0","1988135124244808144","Tue Nov 11 06:42:06 +0000 2025",,"4","Menteri Keuangan RI Purbaya Yudhi Sadewa mengunjungi SMA Negeri 3 Jakarta Senin (10/11/2025). Kedatangannya ini merupakan bagian dari partisipasinya pada dalam program Kemenkeu Mengajar 10. Tampak ia mengajar kelas ekonomi mengenai Anggaran Pendapatan dan Belanja Negara https://t.co/0VanOLbpBD","1988135124244808144","https://pbs.twimg.com/ext_tw_video_thumb/1988135043949023232/pu/img/Lt2NT7t1-AFuYvaU.jpg","","in","4","","0","0","2","https://x.com/undefined/status/1988135124244808144","46693036",,"306"
"0","1988137045672468845","Tue Nov 11 06:49:44 +0000 2025",,"6","Sobat pernah nggak sih merasa usahamu punya potensi besar tapi susah dapat pinjaman dari bank karena dianggap belum cukup bankable ? Nah di sinilah Lembaga Penjaminan berperan menjadi jembatan antara Sobat dan lembaga keuangan agar akses pembiayaan jadi lebih mudah. (1/2) https://t.co/eEHwxPvRtd","1988137045672468845","https://pbs.twimg.com/media/G5dIGXybcAMHxx7.jpg","","in","6","","0","1","1","https://x.com/undefined/status/1988137045672468845","2179218738",,"77"
"2","1984798904395743640","Sun Nov 02 01:45:09 +0000 2025",,"99","Menteri Keuangan Purbaya Yudhi Sadewa kembali menarik perhatian para pengguna media sosial. Bukan gaya koboi yang disorot kini Purbaya viral karena tertangkap kamera sedang mengaji melantunkan ayat suci Al-Quran. #menkeupurbaya #mengaji #internike #lip6an https://t.co/1kcWnQQpUy","1984798904395743640","https://pbs.twimg.com/ext_tw_video_thumb/1984798763483815936/pu/img/6sXPJMemuz3JFhxZ.jpg","","in","99","","3","8","23","https://x.com/undefined/status/1984798904395743640","47596019",,"7880"
"0","1987674415983915408","Mon Nov 10 00:11:24 +0000 2025",,"3","Pekerja Migran Indonesia Cerdas Finansial Menuju Indonesia Emas Sobat OJK Dalam rangka memperingati Hari Pahlawan OJK berkolaborasi dengan Kementerian Pelindungan Pekerja Migran Indonesia/BP2MI dan Bank Indonesia akan menyelenggarakan edukasi keuangan sekaligus peluncuran https://t.co/8mEJIvfK9t","1987674415983915408","https://pbs.twimg.com/media/G5WjUlsbwAA4Qqn.jpg","","in","3","","0","2","3","https://x.com/undefined/status/1987674415983915408","1869673304",,"533"
"0","1987839771448926598","Mon Nov 10 11:08:28 +0000 2025",,"2","Pemerintah Akan Mewajibkan Kandungan Etanol 10 Persen (E10) Aman Untuk Kendaraan di Atas Tahun 2000 https://t.co/8Gb5QKPaIS lewat @Keuangan News https://t.co/rzwG2wSXMp","1987839771448926598","https://pbs.twimg.com/media/G5Y5vNzbwAAIREA.jpg","","in","2","","0","2","1","https://x.com/undefined/status/1987839771448926598","1226436091617505281",,"296"
