"bookmark_count","conversation_id_str","created_at","display_name","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","like_count","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username","views_count"
"4","1987855353535750321","Mon Nov 10 12:10:23 +0000 2025",,"23","Kasus hilangnya balita bernama Bilqis Ramadhani (4) bikin geger warga Makassar dan media sosial. Ia hilang saat bermain di Taman Pakui dan rekaman CCTV memperlihatkan Bilqis dibawa oleh seorang perempuan bersama dua anak lain. Hasil penyelidikan polisi mengungkap Bilqis sempat https://t.co/Z7qFJkoG6x","1987855353535750321","https://pbs.twimg.com/amplify_video_thumb/1987855298913304576/img/bqO-CTzbHadofQma.jpg","","in","23","","1","1","9","https://x.com/undefined/status/1987855353535750321","1158355819512991747",,"3523"
"0","1984829657649463802","Sun Nov 02 03:47:21 +0000 2025",,"22","Sekolah Rakyat jadi langkah nyata pemerintah untuk mengentaskan kemiskinan secara terukur terstruktur dan berkelanjutan. Sepanjang 2025 sudah ada 166 Sekolah Rakyat yang beroperasi di berbagai daerah. https://t.co/biIXjlWJbY","1984829657649463802","https://pbs.twimg.com/amplify_video_thumb/1984829528653643783/img/BUYJnK5uO_2lKRqL.jpg","","in","22","","0","12","3","https://x.com/undefined/status/1984829657649463802","2889531644",,"691"
"3","1985357539777843422","Mon Nov 03 14:44:58 +0000 2025",,"40","Mental health makin serious sekarang. Tekanan dari family study tuition kawan media sosial semua jadi punca. Kalau tak rawat awal memang boleh jadi kemurungan stress melampau sampai bunuh diri. https://t.co/gF7sgDSiiO","1985357539777843422","https://pbs.twimg.com/media/G41oKKeaQAAq1cy.jpg","","in","40","","0","17","48","https://x.com/undefined/status/1985357539777843422","466337477",,"6979"
"35","1985172234986738083","Mon Nov 03 02:28:38 +0000 2025",,"678","Peringatan Darurat Soeharto Mau Jadi Pahlwan! Pada Selasa 21 Oktober 2025 Menteri Sosial Saifullah Yusuf menyerahkan berkas 40 nama calon penerima gelar pahlawan nasional kepada Menteri Kebudayaan sekaligus Ketua Dewan GTK Fadli Zon di Jakarta Pusat. https://t.co/Mz9KsFXllh","1985172234986738083","https://pbs.twimg.com/media/G4y_nvabQAAL9pF.jpg","","in","678","","15","22","434","https://x.com/undefined/status/1985172234986738083","203158484",,"23633"
"10","1984190226194215181","Fri Oct 31 09:26:29 +0000 2025",,"379","Maka Hitler bisa menjadi pahlawan Jerman krn ia sukses memantik api nasionalisme menegakkan disiplin nasional memulihkan stabilitas sosial politik keamanan dan ekonomi. Bahkan ia berhasil membuat jalan raya Autobahn lalu Auschwitz hilang dari ingatan. --------- Maksud https://t.co/5OodxMxEMp","1984190226194215181","https://pbs.twimg.com/media/G4lCfqPagAA2xUI.jpg","","in","379","","6","42","144","https://x.com/undefined/status/1984190226194215181","1159689173340585984",,"8002"
"0","1987724006141952118","Mon Nov 10 03:28:27 +0000 2025",,"23","Kemerdekaan tak jatuh dari langit. Ia lahir dari keberanian kesabaran dan keikhlasan para pahlawan bangsa. Dari Surabaya hingga Biak dari Ambarawa hingga Banda Aceh para pahlawan berjuang agar kita merdeka. #HariPahlawan2025 🇮🇩 https://t.co/lXflxghV2f","1987724006141952118","https://pbs.twimg.com/media/G5XQSaobUAACj5j.jpg","","in","23","","1","7","5","https://x.com/undefined/status/1987724006141952118","2889531644",,"695"
"1","1985017734162423955","Sun Nov 02 16:14:42 +0000 2025",,"18","Menteri Sosial Saifullah Yusuf (Gus Ipul) menegaskan komitmen transparansi dalam pengadaan laptop Sekolah Rakyat. Dengan pendampingan oleh LKPP dan pengawasan dari Kejaksaan Agung serta Polri Kemensos memastikan seluruh proses berjalan akuntabel. https://t.co/h9twzzk9hC","1985017734162423955","https://pbs.twimg.com/amplify_video_thumb/1985017522253619201/img/9l5kjlz1kjBUVCt0.jpg","","in","18","","0","3","3","https://x.com/undefined/status/1985017734162423955","2889531644",,"944"
"1","1987666435855015998","Sun Nov 09 23:39:42 +0000 2025",,"101","Pahlawanku Teladanku! Terus Bergerak Melanjutkan Perjuangan 🇮🇩 Para pahlawan berjuang dengan sabar ikhlas dan berpandangan jauh ke depan demi masa depan bangsa. Kini perjuangan kita adalah dengan ilmu empati dan pengabdian. #HariPahlawan2025 https://t.co/fXuKyJJFg4","1987666435855015998","https://pbs.twimg.com/amplify_video_thumb/1987666116433600512/img/j2UR5EDNUeJ7yh8b.jpg","","in","101","","1","44","24","https://x.com/undefined/status/1987666435855015998","2889531644",,"2800"
"221","1987822544183795837","Mon Nov 10 10:00:01 +0000 2025",,"2581","Menteri Sosial: Keluarga Pahlawan Nasional Terima Tunjangan Rp 57 Juta per Tahun. https://t.co/ihTQia9DYN","1987822544183795837","https://pbs.twimg.com/media/G5YjW_obMAAYVlb.jpg","","in","2581","","1570","434","621","https://x.com/undefined/status/1987822544183795837","18129942",,"727841"
"38","1985602916611186880","Tue Nov 04 07:00:00 +0000 2025",,"326","Tanaman Petai Raksasa di Hutan Indonesia : @/borneo_forester via IG | kang.kumang &amp; wan.saputra17 via TikTok Petai raksasa menjadi viral di media sosial karena ukurannya yang tidak biasa panjangnya dapat mencapai lebih dari 1 meter dengan cara mengupasnya yang cukup https://t.co/zkwTUaIJDi","1985602916611186880","https://pbs.twimg.com/amplify_video_thumb/1985558983235780608/img/BEwY05RXvSGYCaA6.jpg","","in","326","","13","13","103","https://x.com/undefined/status/1985602916611186880","39677695",,"21946"
"21","1987747563060224179","Mon Nov 10 05:02:04 +0000 2025",,"203"," Kembangkan sistem digital transparan: pelaporan pajak proyek bantuan sosial dll. Gunakan blockchain untuk pelacakan dana publik agar sulit dimanipulasi. https://t.co/ldStFne0Dx","1987747563060224179","https://pbs.twimg.com/amplify_video_thumb/1987746182815485952/img/VUasGWwMSW02XdMx.jpg","","in","203","","1","25","103","https://x.com/undefined/status/1987747563060224179","1233304674561753088",,"2280"
"2","1987093205230481706","Sat Nov 08 09:42:54 +0000 2025",,"41","Dari hasil verifikasi tersebut ditemukan pula sejumlah penerima bantuan yang sudah tidak lagi memenuhi kriteria dan akan digantikan oleh masyarakat lain yang lebih berhak. Simak penjelasan Menteri Sosial dan Kepala BPS selengkapnya dalam video berikut. https://t.co/3MIFXl2mst","1987093461716340902","https://pbs.twimg.com/amplify_video_thumb/1987093214210498561/img/Kmohk22ANMNksERb.jpg","KemensosRI","in","41","","2","20","11","https://x.com/undefined/status/1987093461716340902","2889531644",,"708"
"15","1984969345756430780","Sun Nov 02 13:02:25 +0000 2025",,"395","Begini cara mama-mama di Papua membawa bayi di dalam noken tas unik tradisional Papua : @/jendralkecil1122 via Instagram Beredar di media sosial seorang prajurit TNI yang memperlihatkan bagaimana keunikan cara menggendong bayi ala ibu-ibu di bumi Papua. Noken dengan https://t.co/m73fTbxmeX","1984969345756430780","https://pbs.twimg.com/amplify_video_thumb/1984969139396681728/img/cGW-bN33gUCD3pDu.jpg","","in","395","","5","3","71","https://x.com/undefined/status/1984969345756430780","39677695",,"17766"
"3","1987826347939389764","Mon Nov 10 10:15:08 +0000 2025",,"29","Lagu Tabola Bale yang dibawakan Silet Open Up kembali mendunia lewat media sosial. Seorang konten kreator sekaligus instruktur Stepper-Ton Julius Burphy membagikan video latihan di kelasnya menggunakan lagu viral tersebut. This song had us moving 🇮🇩 Song: Tabola Bale https://t.co/lTg8XAx9sb","1987826347939389764","https://pbs.twimg.com/ext_tw_video_thumb/1987825102163959808/pu/img/eq-f3Zf4zWJvSUhu.jpg","","in","29","","0","3","8","https://x.com/undefined/status/1987826347939389764","46693036",,"2105"
"1","1987672313127690711","Mon Nov 10 00:03:03 +0000 2025",,"42","Menteri Sosial Saifullah Yusuf (Gus Ipul) menegaskan usulan Soeharto sebagai pahlawan nasional sudah memenuhi syarat. 20Detik https://t.co/sBtQ46Fng4","1987672313127690711","https://pbs.twimg.com/amplify_video_thumb/1987672237579919361/img/AAj6L7a-dsrPzl7-.jpg","","in","42","","0","12","15","https://x.com/undefined/status/1987672313127690711","2889531644",,"944"
"1","1987887367076905324","Mon Nov 10 14:17:36 +0000 2025",,"13","Di tengah tuntutan dunia digital masih ada mereka yang berjuang dengan cara sederhana. Sisilia mahasiswa Universitas Terbuka menulis tangan seluruh tugas kuliahnya karena tak punya laptop. Video ini viral di media sosial karena tekad dan keinginan belajar yang tinggi dari https://t.co/aY2SaZifU2","1987887367076905324","https://pbs.twimg.com/media/G5ZkgAZbMAAc7Ca.jpg","","in","13","","1","2","2","https://x.com/undefined/status/1987887367076905324","55507370",,"2144"
"3","1987036389691846674","Sat Nov 08 05:56:07 +0000 2025",,"14","Halooo kalau lewat bantu Like/RT ya. Aku butuh responden penelitianku dengan kriteria: 1. Berusia 18-25 tahun. 2. Penggemar K-Pop. 3. Pengguna media sosial. 4. Pernah membeli merchandise K-Pop lebih dari tiga kali (3x) dalam kurun waktu 1 bulan. Yg memenuhi bisa isi yaa https://t.co/VmIP33FWc6","1987036389691846674","https://pbs.twimg.com/media/G5NfEPobQAALJXu.jpg","","in","14","","6","10","15","https://x.com/undefined/status/1987036389691846674","1367876113049919489",,"2952"
"15","1985932338912805046","Wed Nov 05 04:49:01 +0000 2025",,"28","Penghapusan atau pemutihan iuran Badan Penyelenggara Jaminan Sosial (BPJS) Kesehatan disebut akan dimulai pada akhir 2025. Baca selengkapnya https://t.co/6xzSrZNweK ~LL #PemutihanTunggakan #BPJS https://t.co/MTrzgMDWLg","1985932338912805046","https://pbs.twimg.com/media/G49y7iUbQAIxLIg.jpg","","in","28","","4","1","12","https://x.com/undefined/status/1985932338912805046","23343960",,"7226"
"9","1985549667099349351","Tue Nov 04 03:28:25 +0000 2025",,"9","𝗕𝗲𝗹𝗶 𝗕𝗮𝗿𝗮𝗻𝗴 𝗦𝗲𝗸𝗮𝗿𝗮𝗻𝗴 𝗛𝗮𝗿𝘂𝘀 𝗣𝘂𝗻𝘆𝗮 𝗠𝗮𝗸𝗻𝗮? Generasi sekarang nggak cuma lihat harga atau tren tapi juga nilai di balik produk yang mereka pilih mulai dari ramah lingkungan sosial sampai transparansi brand. #SustainableLiving #EcoTrends2025 https://t.co/5YDibSsIDE","1985549667099349351","https://pbs.twimg.com/media/G44W2I6akAEUI-f.jpg","","in","9","","0","9","9","https://x.com/undefined/status/1985549667099349351","61911501",,"93"
"3","1987806406746226750","Mon Nov 10 08:55:53 +0000 2025",,"16","Media sosial Tiongkok kembali diguncang oleh kabar mengejutkan mantan member EXO Kris Wu dikabarkan meninggal dunia di dalam penjara setelah hampir empat tahun menjalani hukuman. https://t.co/oAgBW3rcxp","1987806406746226750","https://pbs.twimg.com/media/G5YbRyCbwAAAV_R.jpg","","in","16","","12","1","2","https://x.com/undefined/status/1987806406746226750","735499179800166400",,"5564"
"0","1987669798516568259","Sun Nov 09 23:53:03 +0000 2025",,"24","Tahukah anda? Ramai kanak-kanak bawah 16 tahun sudah aktif di media sosial. Walaupun ia tidak sesuai untuk usia mereka. Kajian menunjukkan penggunaan media sosial terlalu awal boleh menjejaskan kesihatan mental emosi dan perkembangan sosial anak-anak. https://t.co/a0GygAvMlS","1987669798516568259","https://pbs.twimg.com/media/G5WfIFDa4AASzk_.jpg","","in","24","","0","6","21","https://x.com/undefined/status/1987669798516568259","1411865819051528194",,"1405"
"0","1985259903016227034","Mon Nov 03 08:16:59 +0000 2025",,"42","Bantuan sosial adalah bentuk nyata tanggung jawab negara untuk melindungi rakyat terutama mereka yang paling membutuhkan. Namun bansos harus digunakan sesuai peruntukannya untuk memenuhi kebutuhan dasar seperti pangan pendidikan dan kesehatan. Simak selengkapnya. https://t.co/ceSsOzdEno","1985259903016227034","https://pbs.twimg.com/amplify_video_thumb/1985259716709351424/img/D0ySGxMUp2CFw7cZ.jpg","","in","42","","0","23","13","https://x.com/undefined/status/1985259903016227034","2889531644",,"2517"
"0","1988130903726387697","Tue Nov 11 06:25:19 +0000 2025",,"1","Polda Jawa Barat resmi menetapkan Lisa Mariana dan F alias Tato sebagai tersangka kasus video asusila yang sempat viral di media sosial. Kabid Humas Polda Jabar Kombes Pol Hendra Rochmawan mengatakan penetapan ini merupakan hasil penyidikan Subdit Siber Ditreskrimsus. Keduanya https://t.co/7EhtbaWyWi","1988130903726387697","https://pbs.twimg.com/media/G5dChLzW4AAneyy.jpg","","in","1","","0","2","0","https://x.com/undefined/status/1988130903726387697","47596019",,"2258"
"1","1986300997078253911","Thu Nov 06 05:13:56 +0000 2025",,"5","Kesenjangan sosial itu nyata. Upah minim harga naik banyak pengangguran fasilitas sekolah banyak yg kosong jalan banyak yang rusak. Sementara mereka menikmati kemewahan dan fasilitanya. https://t.co/Wc8ISb2WIc","1986300997078253911","https://pbs.twimg.com/media/G5DCOwUasAAu4en.png","","in","5","","0","0","3","https://x.com/undefined/status/1986300997078253911","1858033765454667776",,"152"
"0","1987822624030797864","Mon Nov 10 10:00:20 +0000 2025",,"2","Presiden Amerika Serikat (AS) Donald Trump kembali menjadi sorotan bukan karena kebijakan melainkan akibat rekaman video yang viral di media sosial. Video itu menunjukkan Trump memejamkan mata dalam durasi cukup lama saat menghadiri pengumuman penting mengenai pemangkasan harga https://t.co/MBy9qmKy8e","1987822624030797864","https://pbs.twimg.com/ext_tw_video_thumb/1987822577436299264/pu/img/xPJT2oBuKbSUohgG.jpg","","in","2","","0","1","0","https://x.com/undefined/status/1987822624030797864","41730943",,"948"
"4","1987492515113844816","Sun Nov 09 12:08:36 +0000 2025",,"28","Selebgram Lisa Mariana ditetapkan sebagai tersangka kasus penyebaran video syur yang viral di media sosial. Sebelumnya Lisa mengakui merekam video syur tersebut. Setelah yang bersangkutan beberapa kali mangkir dan menyampaikan kesaksiannya saat pemeriksaan ini sudah cukup https://t.co/p4yg4z6n8l","1987492515113844816","https://pbs.twimg.com/amplify_video_thumb/1987492106454388736/img/moXTi3CJmudUMTw_.jpg","","in","28","","0","5","7","https://x.com/undefined/status/1987492515113844816","55507370",,"41063"
"11","1987705640991826040","Mon Nov 10 02:15:29 +0000 2025",,"137","keperawanan itu konstruksi sosial sebuah label yang disematkan pada perempuan buat nentuin nilainya lagi dan lagi kita sebagai perempuan selalu diobjetifikasi","1987705640991826040","","","in","137","","1","3","33","https://x.com/undefined/status/1987705640991826040","1630940501628309505",,"4306"
"3","1984493445105533145","Sat Nov 01 05:31:22 +0000 2025",,"77","Emma Mason kehilangan putrinya remaja 15 tahun yang jadi korban perundungan dan pelecehan daring hingga bunuh diri. Kisah ini membangkitkan kesadaran Australia untuk menetapkan pembatasan media sosial bagi anak di bawah usia 16 tahun. Temukan selengkapnya di YouTube Najwa https://t.co/YCAbLRuRV6","1984493445105533145","https://pbs.twimg.com/amplify_video_thumb/1984493230646517760/img/EOQt6WKVHD8etGXy.jpg","","in","77","","0","2","19","https://x.com/undefined/status/1984493445105533145","72274016",,"15347"
"0","1987803315053465730","Mon Nov 10 08:43:36 +0000 2025",,"10","Presiden @Prabowo Subianto secara resmi menganugerahkan gelar Pahlawan Nasional kepada sepuluh tokoh bangsa dalam upacara kenegaraan di Istana Negara Senin 10 November 2025. Selengkapnya: https://t.co/hmmQA1jiIm #HariPahlawan2025 https://t.co/BFPumxZlUf","1987803315053465730","https://pbs.twimg.com/media/G5YYHj7bEAALaAY.jpg","","in","10","","1","1","1","https://x.com/undefined/status/1987803315053465730","2889531644",,"422"
"0","1988147180809412710","Tue Nov 11 07:30:00 +0000 2025",,"1","Viral di media sosial pengusaha asal Makassar Haji Najmuddin bikin heboh setelah menghadiahi putranya Lamborghini Revuelto seharga Rp23 miliar untuk kado ulang tahun ke-9.⁣ Gimana menurut kamu detikers? &gt;&gt; https://t.co/WDqINFFEO3 https://t.co/i3RjDa4Rsz","1988147180809412710","https://pbs.twimg.com/media/G5dOl6gbcAElxp7.jpg","","in","1","","0","2","0","https://x.com/undefined/status/1988147180809412710","69183155",,"1187"
"17","1986334627787907495","Thu Nov 06 07:27:34 +0000 2025",,"105","Menjadi orang tua akan menjadi berat jika harus memenuhi ekspektasi sosial padahal lebih penting untuk menjalani hidup dengan sadar dan bertanggung jawab atas pilihan sendiri. https://t.co/OdGkJ559ai","1986334627787907495","https://pbs.twimg.com/media/G5Dg0OQaMAAdGlp.jpg","","in","105","","2","1","20","https://x.com/undefined/status/1986334627787907495","966946941480218624",,"3473"
"0","1988004140073836935","Mon Nov 10 22:01:36 +0000 2025",,"4","Kasus dugaan perund*ngan (bullying) di lingkungan SMP Negeri 1 Blora Jawa Tengah menjadi sorotan publik setelah video insiden tersebut viral di media sosial. Pihak sekolah bersama kepolisian langsung bertindak cepat dengan memanggil puluhan siswa yang terlibat. Dalam video https://t.co/6fnwJMCPIO","1988004140073836935","https://pbs.twimg.com/amplify_video_thumb/1988003892253388801/img/t0F18PYaW22mQcyp.jpg","","in","4","","2","4","6","https://x.com/undefined/status/1988004140073836935","55507370",,"2419"
"0","1985619413626994964","Tue Nov 04 08:05:33 +0000 2025",,"86","Stop normalisasi bencong. Gender cuma 2 ga usah debat struktur sosial dll","1985619413626994964","","","in","86","","2","2","3","https://x.com/undefined/status/1985619413626994964","566229882",,"5087"
"0","1985993667489018196","Wed Nov 05 08:52:42 +0000 2025",,"11","Hebat nih bro tiga pilar pembangunan: komitmen pemerintah Indonesia jangkauan yg merata &amp; jiwa kerjasama. Ini merupakan fondasi tangguh menuju Indonesia yang dicita-citakan kuat secara ekonomi &amp; sosial. Prioritaskan Kebutuhan Rakyat https://t.co/r2H7s1roVO","1985993667489018196","https://pbs.twimg.com/media/G4-qfBZbUAABs-9.jpg","","in","11","","0","5","1","https://x.com/undefined/status/1985993667489018196","1541991805947760641",,"4560"
"0","1988105246930071713","Tue Nov 11 04:43:22 +0000 2025",,"2","Jom derma darah. Jalankan tanggungjawab sosial anda hadir di lokasi yang tertera di jadual. Untuk makluman lanjut sila layari https://t.co/zvL3bmyzDV #TeamPDN https://t.co/D83bpGuiK9","1988105246930071713","https://pbs.twimg.com/media/G5crLWdbcAAR-Fx.jpg","","in","2","","0","0","5","https://x.com/undefined/status/1988105246930071713","3022098410",,"222"
"3","1986315087477694551","Thu Nov 06 06:09:55 +0000 2025",,"29","Kadang kerja keras nggak cukup tanpa payung hukum yang kuat. BSSN udah berjuang jaga ruang siber tapi tentu butuh fondasi yang kokoh. RUU KKS jadi tulang punggung biar pertahanan digital indonesa benar-benar punya daya lawan. https://t.co/ZdqmbuWhVZ https://t.co/pLhMfDsRrz","1986315087477694551","https://pbs.twimg.com/amplify_video_thumb/1986314188755771392/img/77CZuuCzS1azZwJe.jpg","","in","29","","1","314","36","https://x.com/undefined/status/1986315087477694551","1456562280",,"621"
