"bookmark_count","conversation_id_str","created_at","display_name","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","like_count","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username","views_count"
"1","1986805170064572734","Fri Nov 07 14:37:20 +0000 2025",,"19","Pikiran Sederhana. Kehidupan modern menghadirkan beragam tantangan: tuntutan pendidikan yang semakin tinggi ekonomi yang kian kompetitif kemajuan teknologi yang kian pesat serta hubungan sosial yang makin kompleks. Dihadapkan pada arus deras perubahan seperti itu sering kali","1986805170064572734","","","in","19","","1","1","4","https://x.com/undefined/status/1986805170064572734","109599242",,"17861"
"0","1985619413626994964","Tue Nov 04 08:05:33 +0000 2025",,"86","Stop normalisasi bencong. Gender cuma 2 ga usah debat struktur sosial dll","1985619413626994964","","","in","86","","2","2","3","https://x.com/undefined/status/1985619413626994964","566229882",,"5085"
"17","1987716938487996458","Mon Nov 10 03:00:22 +0000 2025",,"217","Sebuah insiden di dalam KRL viral di media sosial ketika seorang pria mengalami kesulitan saat hendak turun dari gerbong. Pria tersebut tampak kesal lantaran sejumlah penumpang langsung berdesakan masuk ke dalam KRL tanpa memberikan ruang terlebih dahulu bagi penumpang yang https://t.co/cbnpyz5tPI","1987716938487996458","https://pbs.twimg.com/amplify_video_thumb/1987716647315283969/img/AxwwayB3q4is7ZNP.jpg","","in","217","","26","44","85","https://x.com/undefined/status/1987716938487996458","57261519",,"52498"
"26","1987378444314026120","Sun Nov 09 04:35:19 +0000 2025",,"110","Yuhuu! Kuis Akhir Pekan siap Ngetes Kawan JM. Jangan sampai Gagal Fokus! Ikutannya gampang banget loh: 1. Follow dan subscribe semua akun media sosial Jasamarga Transjawa Tol 2. ⁠Like dan share postingan ini sebanyak-banyaknya https://t.co/AUNNYDkrHx","1987378444314026120","https://pbs.twimg.com/media/G5SWKIaaEAAznwc.jpg","","in","110","","1","101","81","https://x.com/undefined/status/1987378444314026120","1350024399869493251",,"1343"
"183","1985627423392874958","Tue Nov 04 08:37:23 +0000 2025",,"238","CATATAN SOSIOLOGI‼️ --- Penelitian Sosial --- hayii ini ada catatan tka sosiologi tentang penelitian sosial jujur penelitian sosial nih rasa tricky apalagi kalo minim literasi so guys jngn lupa baca baca materinya dan disini udh aku cantumin istilahnya juga yahh https://t.co/iX9WLpWQzj","1985627423392874958","https://pbs.twimg.com/media/G45dndWbQAIdRr5.jpg","","in","238","","2","3","23","https://x.com/undefined/status/1985627423392874958","1892375009538228224",,"5236"
"4","1987581344365654437","Sun Nov 09 18:01:34 +0000 2025",,"76","Kebijakan politik pemerintah Orde Baru tidak mendukung kelompok sosial yang bernama Nahdlatul Ulama sehingga warga NU sulit mengakses pendidikan kata Gus Ulil. https://t.co/KE5mCziX3c https://t.co/ok7W9AQRDi","1987581344365654437","https://pbs.twimg.com/media/G5VOs0QakAEkJYA.jpg","","in","76","","3","25","19","https://x.com/undefined/status/1987581344365654437","214818815",,"7451"
"0","1988109434560893001","Tue Nov 11 05:00:01 +0000 2025",,"5","Indonesia (42%) dan Jepang (40%) jadi negara Asia teratas yang tetap menjunjung arti pertemanan di era modern. Inggris (59%) dan Jerman (55%) unggul dari AS (51%) bukti bahwa kedekatan sosial tak selalu dipengaruhi individualisme. Secara global pertemanan terbukti tetap https://t.co/dTl4E6WJfB","1988109434560893001","https://pbs.twimg.com/media/G5cmNTqb0AAFPQy.jpg","","in","5","","1","1","3","https://x.com/undefined/status/1988109434560893001","39677695",,"1242"
"0","1984556130224521434","Sat Nov 01 09:40:27 +0000 2025",,"11","kesenjangan sosial https://t.co/pHVcqysaIN","1984556130224521434","https://pbs.twimg.com/media/G4qPSJ_bYAAWTmC.jpg","","in","11","","0","6","0","https://x.com/undefined/status/1984556130224521434","264195655",,"1475"
"0","1987736932240314823","Mon Nov 10 04:19:49 +0000 2025",,"9","Demokrasi sesungguhnya terwujud dari ruang publik yang bebas dan aman untuk rakyat bersuara. Namun pada saat ini upaya demokrasi malah dibalas dengan gas air mata kriminalisasi aktivis dan nyawa hilang tanpa pertanggungjawaban negara. https://t.co/GutnKsMy5U","1987736932240314823","https://pbs.twimg.com/ext_tw_video_thumb/1987736706284748800/pu/img/UZSOBNs3umNm_V9E.jpg","","in","9","","0","0","5","https://x.com/undefined/status/1987736932240314823","1957419972902469632",,"100"
"0","1987784810962829726","Mon Nov 10 07:30:04 +0000 2025",,"10","Siapkah kamu menelusuri kisah-kisah yang melampaui lanskap geografis waktu dan sosial? Datang dari 45 negara 90 kisah menantimu di Festival Film Dokumenter 2025. Catat &amp; siapkan watchlistmu! Kunjungi https://t.co/bqu52MDEeB untuk reservasi tiket &amp; informasi lebih lanjut. https://t.co/AsEtx7L5cv","1987784810962829726","https://pbs.twimg.com/amplify_video_thumb/1987783743613091840/img/7kply_pwZ1pszIF5.jpg","","in","10","","1","0","8","https://x.com/undefined/status/1987784810962829726","156579261",,"514"
"16","1987853471308255367","Mon Nov 10 12:02:54 +0000 2025",,"251","Aku rasa statement ni paling accurate menggambarkan situasi rutin dalam cabaran menjadi seorang Siti Nurhaliza dalam aspek sosial https://t.co/gML42ID8gP","1987853471308255367","https://pbs.twimg.com/media/G5ZGMeQbEAEQCDk.jpg","","in","251","","9","1","45","https://x.com/undefined/status/1987853471308255367","1358086489905655812",,"29486"
"43","1987715614610505972","Mon Nov 10 02:55:07 +0000 2025",,"164","Viral dimedia sosial pengendara mobil menabrak sebuah panggung yang rencananya akan diadakan pengajian di masjid. Dalam caption yang tersemat dalam video pengendara tersebut terpengaruh minuman dan menyetir sambil nenen apa itu nenen coba pemirsa jelaskan https://t.co/s797flFQd7","1987715614610505972","https://pbs.twimg.com/ext_tw_video_thumb/1987715557022740481/pu/img/jdj2jSTbjThGPnjQ.jpg","","in","164","","1","20","31","https://x.com/undefined/status/1987715614610505972","1282751327588585473",,"19680"
"7","1984444881012748768","Sat Nov 01 02:18:23 +0000 2025",,"107","I love sosiologi sosiologi belahan jiwaku skip maen sama temen demi sosiologi plz nilai tka sosiologi 90+ Auguste Comte Karl Marx Emile Durkheim Max Weber Selo Soemardjan Soerjono Soekanto lov u oll. teori kelas teori konflik diferensiasi sosial hierarki sosial https://t.co/iXXpBzTlJl","1984444881012748768","https://pbs.twimg.com/media/G4oqGkuaQAA1xl7.jpg","","in","107","","2","4","21","https://x.com/undefined/status/1984444881012748768","1853635930168692737",,"5415"
"62","1984517858001629624","Sat Nov 01 07:08:22 +0000 2025",,"75","Catatan TKA Geografi - Karakteristik Fisik dan Sosial Wilayah https://t.co/lRpAcpKgHY","1984517858001629624","https://pbs.twimg.com/media/G4pscsBaMAA14hj.jpg","","in","75","","1","0","15","https://x.com/undefined/status/1984517858001629624","1431639745159852035",,"8688"
"0","1987047584851238955","Sat Nov 08 06:40:36 +0000 2025",,"37","Setiap tanggal 10 November kita mengenang perjuangan para pahlawan. Sebagai bentuk penghormatan mari bersama-sama mengheningkan cipta tepat pukul 08.15 WIB di mana pun kita berada. Hentikan sejenak aktivitas l dan kirimkan doa terbaik untuk para pahlawan bangsa. https://t.co/wGooQjg0T6","1987047584851238955","https://pbs.twimg.com/amplify_video_thumb/1987047478680821764/img/0vz2euGfeD-LR4Bq.jpg","","in","37","","0","11","5","https://x.com/undefined/status/1987047584851238955","2889531644",,"839"
"0","1988088087071883507","Tue Nov 11 03:35:11 +0000 2025",,"6","Setiap pahlawan punya kisahnya sendiri. Di setiap angin November kita diingatkan pada arti perjuangan tentang mereka yang rela berkorban agar merah putih tetap berkibar. https://t.co/xdJX9Gx5Gv","1988088087071883507","https://pbs.twimg.com/amplify_video_thumb/1988087957992153088/img/p-55Jq-JulitEK-c.jpg","","in","6","","0","4","3","https://x.com/undefined/status/1988088087071883507","2889531644",,"205"
